Link,Liffey
/Restaurant_Review-g186605-d5292797-Reviews-Forest_Avenue-Dublin_County_Dublin.html,0.3387768765735159
/Restaurant_Review-g186605-d1943932-Reviews-The_Sussex-Dublin_County_Dublin.html,0.3340801789255947
/Restaurant_Review-g186605-d10004867-Reviews-Pickle-Dublin_County_Dublin.html,0.452251066825739
/Restaurant_Review-g186605-d3832757-Reviews-TGI_Fridays-Dublin_County_Dublin.html,0.7929097850053861
/Restaurant_Review-g186605-d8457840-Reviews-The_Little_Kitchen-Dublin_County_Dublin.html,0.31961943855210084
/Restaurant_Review-g186605-d4234586-Reviews-Las_Tapas_de_Lola-Dublin_County_Dublin.html,0.5971794149117875
/Restaurant_Review-g186605-d3814223-Reviews-Damascus_Gate-Dublin_County_Dublin.html,0.41574882830922844
/Restaurant_Review-g186605-d2201173-Reviews-The_Bakehouse-Dublin_County_Dublin.html,0.4094816211924417
/Restaurant_Review-g186605-d6542415-Reviews-I_Monelli-Dublin_County_Dublin.html,0.3495627902113618
/Restaurant_Review-g186605-d3387184-Reviews-Wuff-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d1604392-Reviews-Green_Nineteen-Dublin_County_Dublin.html,0.5033574207243617
/Restaurant_Review-g186605-d2296705-Reviews-Darwins_Restaurant-Dublin_County_Dublin.html,1.1204818147469298
/Restaurant_Review-g186605-d4831269-Reviews-Brannigan_s-Dublin_County_Dublin.html,1.7431842803619872
/Restaurant_Review-g186605-d715997-Reviews-Sheehan_s-Dublin_County_Dublin.html,0.9449596566919594
/Restaurant_Review-g186605-d696230-Reviews-Ginger_Man-Dublin_County_Dublin.html,0.9540548605713348
/Restaurant_Review-g186605-d6845328-Reviews-Amuse_Restaurant-Dublin_County_Dublin.html,0.7325570591584557
/Restaurant_Review-g186605-d4310813-Reviews-Bunsen-Dublin_County_Dublin.html,0.23084427098823765
/Restaurant_Review-g186605-d10301565-Reviews-Eatokyo_Noodles_and_Sushi_Bar-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d2338313-Reviews-The_Old_Storehouse_Bar_Restaurant-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d8626951-Reviews-Platform_61-Dublin_County_Dublin.html,1.1147680807946168
/Restaurant_Review-g186605-d1485765-Reviews-IL_VICOLETTO-Dublin_County_Dublin.html,2.7744172902779813
/Restaurant_Review-g186605-d1596199-Reviews-Devitt_s_Pub-Dublin_County_Dublin.html,0.5202403143041606
/Restaurant_Review-g186605-d809965-Reviews-F_X_Buckley_Steakhouse_at_The_Bull_Castle-Dublin_County_Dublin.html,2.569776663408716
/Restaurant_Review-g186605-d5003310-Reviews-Umi_Falafel-Dublin_County_Dublin.html,0.257365436703699
/Restaurant_Review-g186605-d10093910-Reviews-Fish_Shack_Cafe-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d1511879-Reviews-La_Maison-Dublin_County_Dublin.html,1.2677942073840676
/Restaurant_Review-g186605-d785562-Reviews-Baan_Thai_Ballsbridge-Dublin_County_Dublin.html,0.3196073021939489
/Restaurant_Review-g186605-d1542382-Reviews-F_X_Buckley_Pembroke_St-Dublin_County_Dublin.html,0.5262450377114357
/Restaurant_Review-g186605-d14161947-Reviews-Lundy_Foots-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d7653294-Reviews-Sparks-Dublin_County_Dublin.html,1.9994374991478454
/Restaurant_Review-g186605-d12952719-Reviews-Host-Dublin_County_Dublin.html,1.9006333593730886
/Restaurant_Review-g186605-d1637232-Reviews-The_Chop_House_Gastro_Pub-Dublin_County_Dublin.html,0.5840602984823091
/Restaurant_Review-g186605-d2640057-Reviews-Arthur_s_Pub-Dublin_County_Dublin.html,0.37035213432290726
/Restaurant_Review-g186605-d5077732-Reviews-Zakura_Noodle_Sushi-Dublin_County_Dublin.html,0.40762796572317417
/Restaurant_Review-g186605-d696329-Reviews-The_Palace-Dublin_County_Dublin.html,0.5418594643323974
/Restaurant_Review-g186605-d7292134-Reviews-Delahunt-Dublin_County_Dublin.html,0.4640519706140986
/Restaurant_Review-g186605-d10270996-Reviews-Girl_and_the_Goose_Restaurant-Dublin_County_Dublin.html,0.3146886397750201
/Restaurant_Review-g186605-d2198404-Reviews-Bite_of_Life-Dublin_County_Dublin.html,1.194666089907238
/Restaurant_Review-g186605-d8491341-Reviews-Sova_Vegan_Butcher-Dublin_County_Dublin.html,0.524151893173474
/Restaurant_Review-g186605-d2259146-Reviews-Matt_The_Thresher-Dublin_County_Dublin.html,0.5143178046873476
/Restaurant_Review-g186605-d4260395-Reviews-Bad_Bobs_Temple_Bar-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d696229-Reviews-The_Boxty_House-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d1884058-Reviews-The_Brazen_Head-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d3418532-Reviews-The_Lotts_Cafe_Bar-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d1123767-Reviews-The_Bank_on_College_Green-Dublin_County_Dublin.html,1.9373129291065985
/Restaurant_Review-g186605-d10146980-Reviews-Cirillo_s-Dublin_County_Dublin.html,0.5535796691465172
/Restaurant_Review-g186605-d2713123-Reviews-The_Greenhouse-Dublin_County_Dublin.html,0.7695372513084483
/Restaurant_Review-g186605-d12999963-Reviews-Boeuf-Dublin_County_Dublin.html,1.4050711682498191
/Restaurant_Review-g186605-d696209-Reviews-Doheny_Nesbitt-Dublin_County_Dublin.html,0.5635359300557314
/Restaurant_Review-g186605-d8612516-Reviews-Locks-Dublin_County_Dublin.html,0.35210426707818776
/Restaurant_Review-g186605-d4153809-Reviews-Bison_Bar_and_BBQ-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d6419935-Reviews-O_Flaherty_s_Pub-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d9830811-Reviews-Bastible-Dublin_County_Dublin.html,0.41149929532285956
/Restaurant_Review-g186605-d716003-Reviews-Stag_s_Head-Dublin_County_Dublin.html,2.007994666607742
/Restaurant_Review-g186605-d811282-Reviews-Monty_s_of_Kathmandu-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d7891010-Reviews-The_Shelbourne_Hotel-Dublin_County_Dublin.html,0.6495261601402104
/Restaurant_Review-g186605-d3859070-Reviews-McGettigans_Cookhouse_Bar-Dublin_County_Dublin.html,1.3016504389497543
/Restaurant_Review-g186605-d1733560-Reviews-Boojum_Millenium_Walkway-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d1096316-Reviews-Lemon_Jelly_Cafe-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d781484-Reviews-Millstone_Restaurant-Dublin_County_Dublin.html,2.2940483724214458
/Restaurant_Review-g186605-d716031-Reviews-The_Unicorn-Dublin_County_Dublin.html,0.5761783542426789
/Restaurant_Review-g186605-d696352-Reviews-F_X_Buckley_Steakhouse_Parkgate_St-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d1026131-Reviews-Hugo_s-Dublin_County_Dublin.html,0.5828077615660532
/Restaurant_Review-g186605-d812875-Reviews-Thai_Spice-Dublin_County_Dublin.html,1.5105906700633809
/Restaurant_Review-g186605-d1529944-Reviews-Pichet-Dublin_County_Dublin.html,1.9168132726258593
/Restaurant_Review-g186605-d2515200-Reviews-Musashi_Noodles_Sushi_Bar-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d696294-Reviews-J_W_Sweetman_Craft_Brewery-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d696266-Reviews-L_Ecrivain-Dublin_County_Dublin.html,0.48903805560849245
/Restaurant_Review-g186605-d2335461-Reviews-Avoca-Dublin_County_Dublin.html,1.5483011353519842
/Restaurant_Review-g186605-d6453066-Reviews-Peruke_Periwig-Dublin_County_Dublin.html,0.7741873643219641
/Restaurant_Review-g186605-d7270006-Reviews-Lanigans_Pub_Eden_Quay-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d2704860-Reviews-Silk_Road_Cafe-Dublin_County_Dublin.html,1.5112650620855095
/Restaurant_Review-g186605-d4295276-Reviews-Ryan_s_of_Parkgate_Street-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d5570591-Reviews-The_Hungry_Mexican_Restaurant-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d10045419-Reviews-The_Jar-Dublin_County_Dublin.html,0.6014369047664825
/Restaurant_Review-g186605-d6894236-Reviews-Mochaland_Cafe-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d2701767-Reviews-Musashi_IFSC-Dublin_County_Dublin.html,2.077306424199075
/Restaurant_Review-g186605-d3984187-Reviews-Vintage_Cocktail_Club-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d2636687-Reviews-Corfu_Greek_Restaurant-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d804407-Reviews-Chai_Yo-Dublin_County_Dublin.html,0.4728098373232047
/Restaurant_Review-g186605-d8124837-Reviews-Taste_at_Rustic-Dublin_County_Dublin.html,1.6140092934792887
/Restaurant_Review-g186605-d3258139-Reviews-The_Barge-Dublin_County_Dublin.html,0.3394260844464975
/Restaurant_Review-g186605-d15694842-Reviews-Uno_Mas-Dublin_County_Dublin.html,1.0660867458409264
/Restaurant_Review-g186605-d743274-Reviews-BANG_Restaurant_Bar-Dublin_County_Dublin.html,0.5888663643813887
/Restaurant_Review-g186605-d8384459-Reviews-The_Beer_Market-Dublin_County_Dublin.html,2.6021058264687316
/Restaurant_Review-g186605-d2208638-Reviews-Paulie_s_Pizza-Dublin_County_Dublin.html,0.5960261102463204
/Restaurant_Review-g186605-d788204-Reviews-Bar_Italia_ristorante-Dublin_County_Dublin.html,2.431511839367128
/Restaurant_Review-g186605-d3625345-Reviews-Asador-Dublin_County_Dublin.html,0.43788877202018495
/Restaurant_Review-g186605-d1837631-Reviews-Camden_Kitchen-Dublin_County_Dublin.html,0.46281470740074315
/Restaurant_Review-g186605-d2537030-Reviews-The_Wild_Goose_Grill-Dublin_County_Dublin.html,0.22514731254628356
/Restaurant_Review-g186605-d3205289-Reviews-The_Celt_Pub-Dublin_County_Dublin.html,2.0436257349954134
/Restaurant_Review-g186605-d1148193-Reviews-The_Quays_Irish_Restaurant-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d783128-Reviews-Ely_Wine_Bar-Dublin_County_Dublin.html,0.5525865156190909
/Restaurant_Review-g186605-d1599708-Reviews-Murray_s_Bar-Dublin_County_Dublin.html,1.0252502792197882
/Restaurant_Review-g186605-d7264010-Reviews-The_Old_Spot-Dublin_County_Dublin.html,0.6086086847299359
/Restaurant_Review-g186605-d946118-Reviews-Konkan_Clanbrassil_Street-Dublin_County_Dublin.html,0.37263817194861254
/Restaurant_Review-g186605-d1501863-Reviews-The_Mongolian_Barbeque-Dublin_County_Dublin.html,2.7767904803603853
/Restaurant_Review-g186605-d1997122-Reviews-Kilkenny_Cafe_and_Restaurant-Dublin_County_Dublin.html,0.9858790743514634
/Restaurant_Review-g186605-d2098368-Reviews-Suesey_Street-Dublin_County_Dublin.html,0.3643828546339853
/Restaurant_Review-g186605-d12856973-Reviews-Tomahawk-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d3632765-Reviews-SEARSONS_of_Baggot_St-Dublin_County_Dublin.html,0.40111308498410875
/Restaurant_Review-g186605-d10021746-Reviews-Craft-Dublin_County_Dublin.html,0.2347853447560295
/Restaurant_Review-g186605-d8797636-Reviews-Zakura_Izakaya-Dublin_County_Dublin.html,0.40498283244197647
/Restaurant_Review-g186605-d8463924-Reviews-Klaw-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d6387249-Reviews-Madigan_s_Pub_North_Earl_Street-Dublin_County_Dublin.html,1.969569392190817
/Restaurant_Review-g186605-d788905-Reviews-Trocadero-Dublin_County_Dublin.html,1.6135250758919097
/Restaurant_Review-g186605-d806339-Reviews-The_Hairy_Lemon_Cafe_Bar-Dublin_County_Dublin.html,1.0486774055748733
/Restaurant_Review-g186605-d2104240-Reviews-Viva-Dublin_County_Dublin.html,0.35813028278989617
/Restaurant_Review-g186605-d10021173-Reviews-Bunsen_South_Anne_Street-Dublin_County_Dublin.html,0.9463348706933162
/Restaurant_Review-g186605-d696339-Reviews-The_Porterhouse_Temple_Bar-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d696321-Reviews-One_Pico_Restaurant-Dublin_County_Dublin.html,0.8037293307253314
/Restaurant_Review-g186605-d10516461-Reviews-Pinocchio_Italian_Restaurant_Temple_Bar-Dublin_County_Dublin.html,0.258583661688589
/Restaurant_Review-g186605-d1965373-Reviews-The_Butcher_Grill-Dublin_County_Dublin.html,0.23352906213847263
/Restaurant_Review-g186605-d1371315-Reviews-The_Pig_s_Ear-Dublin_County_Dublin.html,0.9878065595024147
/Restaurant_Review-g186605-d3795065-Reviews-Pho_Viet-Dublin_County_Dublin.html,0.9472460507793184
/Restaurant_Review-g186605-d8669862-Reviews-Featherblade-Dublin_County_Dublin.html,0.9877384738715572
/Restaurant_Review-g186605-d784311-Reviews-WILDE_Restaurant-Dublin_County_Dublin.html,0.7940374356544379
/Restaurant_Review-g186605-d4178171-Reviews-Rosa_Madre-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d784697-Reviews-The_Canal_Bank_Cafe-Dublin_County_Dublin.html,0.32952812673251664
/Restaurant_Review-g186605-d953880-Reviews-The_Larder_Restaurant_Brew_House-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d696233-Reviews-Gotham_Cafe-Dublin_County_Dublin.html,0.9324318404738287
/Restaurant_Review-g186605-d14167991-Reviews-Marrakesh_by_mindo-Dublin_County_Dublin.html,1.823576810706615
/Restaurant_Review-g186605-d3742785-Reviews-Kathmandu_Kitchen_Nepalese_Indian_Restaurant-Dublin_County_Dublin.html,2.290609263801412
/Restaurant_Review-g186605-d8311075-Reviews-Slattery_s_Pub-Dublin_County_Dublin.html,0.5968694959642911
/Restaurant_Review-g186605-d3249806-Reviews-37_Dawson_Street-Dublin_County_Dublin.html,0.8248312903825382
/Restaurant_Review-g186605-d1103532-Reviews-Olesya_s_Wine_Bar-Dublin_County_Dublin.html,1.5186078827341174
/Restaurant_Review-g186605-d1370549-Reviews-The_Saddle_Room_Restaurant-Dublin_County_Dublin.html,0.637458851719954
/Restaurant_Review-g186605-d3404049-Reviews-Bakers_Pub-Dublin_County_Dublin.html,1.7933916658633993
/Restaurant_Review-g186605-d696170-Reviews-101_Talbot_Street-Dublin_County_Dublin.html,1.690600338312996
/Restaurant_Review-g186605-d7284584-Reviews-Balfes-Dublin_County_Dublin.html,1.0016421032043608
/Restaurant_Review-g186605-d716023-Reviews-Thunder_Road_Cafe-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d4299689-Reviews-Bobo_s_Burgers_Restaurant-Dublin_County_Dublin.html,2.5063352757031474
/Restaurant_Review-g186605-d1379594-Reviews-Herbstreet-Dublin_County_Dublin.html,2.014627686927773
/Restaurant_Review-g186605-d8545228-Reviews-Aperitivo-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d943596-Reviews-Govindas-Dublin_County_Dublin.html,1.0665490387027445
/Restaurant_Review-g186605-d2337060-Reviews-Taste_Food_Company-Dublin_County_Dublin.html,0.9878614677221266
/Restaurant_Review-g186605-d12927453-Reviews-Napper_Tandy_s-Dublin_County_Dublin.html,0.5725559441920778
/Restaurant_Review-g186605-d8287536-Reviews-Mykonos_Taverna-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d3605327-Reviews-Madigan_s_Pub_Abbey_Street-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d1045605-Reviews-La_Caverna-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d743285-Reviews-Cafe_Topolis-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d1937593-Reviews-Foley_s_Dublin-Dublin_County_Dublin.html,0.5706465607967723
/Restaurant_Review-g186605-d1967540-Reviews-The_Merchant_s_Arch_Bar_Restaurant-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d1125214-Reviews-Koh_Restaurant_Cocktail_Lounge-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d10594705-Reviews-BoBos_Burgers_Restaurant-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d11916341-Reviews-Thundercut_Alley-Dublin_County_Dublin.html,1.8224882993242106
/Restaurant_Review-g186605-d2540934-Reviews-The_Parnell_Heritage_Bar_Grill-Dublin_County_Dublin.html,1.2895934729035925
/Restaurant_Review-g186605-d5601769-Reviews-Bach_16-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d11702369-Reviews-Dingle_whiskey_bar-Dublin_County_Dublin.html,1.2896296634525228
/Restaurant_Review-g186605-d6219763-Reviews-Pho_Ta-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d3524810-Reviews-Copper_Alley_Bistro-Dublin_County_Dublin.html,2.8411391343291292
/Restaurant_Review-g186605-d696283-Reviews-Lincoln_s_Inn-Dublin_County_Dublin.html,0.9416084328624513
/Restaurant_Review-g186605-d696287-Reviews-Long_Hall-Dublin_County_Dublin.html,1.2538566915998732
/Restaurant_Review-g186605-d12675773-Reviews-Urban_Brewing_Stack_A_Restaurant-Dublin_County_Dublin.html,2.9876077206758658
/Restaurant_Review-g186605-d3470473-Reviews-Eden_Bar_Grill-Dublin_County_Dublin.html,1.3759204123646256
/Restaurant_Review-g186605-d716007-Reviews-The_Temple_Bar-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d3598910-Reviews-Bibi_s_Cafe-Dublin_County_Dublin.html,0.4630289251458462
/Restaurant_Review-g186605-d1809051-Reviews-Honest_To_Goodness-Dublin_County_Dublin.html,1.7892676010834931
/Restaurant_Review-g186605-d7043671-Reviews-My_Meat_Wagon-Dublin_County_Dublin.html,1.9896197071419044
/Restaurant_Review-g186605-d2307455-Reviews-Against_the_Grain-Dublin_County_Dublin.html,0.6061715058900291
/Restaurant_Review-g186605-d792839-Reviews-The_Church-Dublin_County_Dublin.html,2.2002474298046497
/Restaurant_Review-g186605-d4115239-Reviews-Dining_Room_at_the_Ariel_House-Dublin_County_Dublin.html,0.4560969002300811
/Restaurant_Review-g186605-d1426469-Reviews-Nancy_Hands_Bar_Restaurant-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d14018862-Reviews-Sano_Pizza-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d3403712-Reviews-Al_Vesuvio-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d1017852-Reviews-Kingfisher-Dublin_County_Dublin.html,1.0731583942663139
/Restaurant_Review-g186605-d2258430-Reviews-The_Restaurant_at_The_Schoolhouse-Dublin_County_Dublin.html,0.5809831926295196
/Restaurant_Review-g186605-d693143-Reviews-Roly_s_Bistro-Dublin_County_Dublin.html,0.33226128559249707
/Restaurant_Review-g186605-d814013-Reviews-The_French_Paradox_Wine_Shop_Wine_Bar-Dublin_County_Dublin.html,0.34152666326269127
/Restaurant_Review-g186605-d2686295-Reviews-Farmer_Browns_Bath_Avenue-Dublin_County_Dublin.html,0.6079208486763589
/Restaurant_Review-g186605-d4090478-Reviews-Gin_Palace-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d2508247-Reviews-Il_Caffe_di_Napoli-Dublin_County_Dublin.html,0.938289835450672
/Restaurant_Review-g186605-d4177999-Reviews-Banyi_Japanese_Dining-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d11894219-Reviews-Wishbone-Dublin_County_Dublin.html,0.5573047620505006
/Restaurant_Review-g186605-d946685-Reviews-The_Winding_Stair-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d3543711-Reviews-Ha_Penny_Bridge_Inn-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d1389523-Reviews-Bobos_Burgers_Restaurant-Dublin_County_Dublin.html,0.5709630503355603
/Restaurant_Review-g186605-d13172414-Reviews-One_Bistro-Dublin_County_Dublin.html,0.35202875163644637
/Restaurant_Review-g186605-d2556756-Reviews-The_Black_Sheep-Dublin_County_Dublin.html,1.4063480368565229
/Restaurant_Review-g186605-d696273-Reviews-Langkawi-Dublin_County_Dublin.html,0.39309770110863695
/Restaurant_Review-g186605-d12929970-Reviews-Forno_500-Dublin_County_Dublin.html,2.7911757449284895
/Restaurant_Review-g186605-d1942853-Reviews-Diwali_Indian_Nepalese_Restaurant-Dublin_County_Dublin.html,1.5932482504731764
/Restaurant_Review-g186605-d1224521-Reviews-Pacino_s-Dublin_County_Dublin.html,1.447400089592378
/Restaurant_Review-g186605-d2435801-Reviews-San_Lorenzo_s-Dublin_County_Dublin.html,1.7625149119978174
/Restaurant_Review-g186605-d2407123-Reviews-Madigan_s_Pub_O_Connell_Street-Dublin_County_Dublin.html,1.2830842630312451
/Restaurant_Review-g186605-d3686033-Reviews-Fire_Restaurant_Lounge-Dublin_County_Dublin.html,0.799328924482911
/Restaurant_Review-g186605-d3845698-Reviews-Morrison_Grill-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d6222881-Reviews-Art_Tea_at_The_Merrion_Hotel-Dublin_County_Dublin.html,0.5931928198983429
/Restaurant_Review-g186605-d982352-Reviews-Acapulco-Dublin_County_Dublin.html,1.9355096735167205
/Restaurant_Review-g186605-d2205601-Reviews-Metro_Cafe-Dublin_County_Dublin.html,1.022679360616231
/Restaurant_Review-g186605-d1951654-Reviews-The_Pepper_Pot-Dublin_County_Dublin.html,1.2159765305437134
/Restaurant_Review-g186605-d779748-Reviews-Saba-Dublin_County_Dublin.html,0.4013094645525147
/Restaurant_Review-g186605-d2026195-Reviews-Pinocchio_Italian_Restaurant-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d1554254-Reviews-The_Brewer_s_Dining_Hall_Guinness_Storehouse-Dublin_County_Dublin.html,2.1179569143121078
/Restaurant_Review-g186605-d2348121-Reviews-The_Oval_Bar-Dublin_County_Dublin.html,0.37270944806626205
/Restaurant_Review-g186605-d696286-Reviews-The_Lobster_Pot-Dublin_County_Dublin.html,0.3240311862902465
/Restaurant_Review-g186605-d3347071-Reviews-O_Neills_Victorian_Pub-Dublin_County_Dublin.html,1.7613203120469285
/Restaurant_Review-g186605-d784482-Reviews-Toscana-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d2336841-Reviews-The_Bankers_Bar-Dublin_County_Dublin.html,2.0215941425506068
/Restaurant_Review-g186605-d3442694-Reviews-The_Atrium_Lounge-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d778875-Reviews-Fallon_Byrne-Dublin_County_Dublin.html,0.23779233655755505
/Restaurant_Review-g186605-d12857303-Reviews-The_Legal_Eagle-Dublin_County_Dublin.html,3.0170747023749853
/Restaurant_Review-g186605-d716017-Reviews-The_Shack_Restaurant-Dublin_County_Dublin.html,3.0170747023749853
